CustomerID,Region,TownSize,Gender,Age,EducationYears,UnionMember,EmploymentLength,Retired,HHIncome,DebtToIncomeRatio,CreditDebt,OtherDebt,LoanDefault,MaritalStatus,HouseholdSize,HomeOwner,CarsOwned,CarOwnership,CarBrand,CarValue,CommuteTime,PoliticalPartyMem,Votes,CardTenure,CardItemsMonthly,CardSpendMonth,ActiveLifestyle,PhoneCoTenure,VoiceLastMonth,VoiceOverTenure,EquipmentRental,EquipmentLastMonth,EquipmentOverTenure,CallingCard,WirelessData,DataLastMonth,DataOverTenure,Multiline,VM,Pager,Internet,CallerID,CallWait,CallForward,ThreeWayCalling,EBilling,TVWatchingHours,OwnsPC,OwnsMobileDevice,OwnsGameSystem,OwnsFax,NewsSubscriber,AgeRanges,TotalDebt,TotalDebtRanges,HHIncomeRanges,DebtToIncomeRatio_2,DebtToIncomeRatio_rec,TotalLastMonth,TotalOverTenure,VoicePerMonth,EquipmentPerMonth,DataPerMonth,TotalPerMonth,TotalLastMonthBins,RevenueType,PhoneCoTenureYears,Top50_Bottom50,Top_Customers,JobCategoryNo,TotalServicesUsed
7159-CXDKXU-ZVL,4,1,0,68,17,0,18,0,19000,13.8,1.384416,1.237584,1,1,2,1,1,0,1,8900,22,1,1,37,12,2537,1,71,101,2531,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,22,1,0,1,1,0,5,2.622,1,1,138.0,7,101,2531,35.647887323943664,0.0,0.0,35,4,1,5,0,High Value,2,2
2957-ETHHYR-BGZ,5,3,0,20,15,1,0,1,27000,11.2,0.365904,2.658096,1,1,4,1,3,0,0,16500,19,0,0,2,14,4408,0,25,18,186,0,30,705,0,1,0,0,0,1,1,0,1,1,0,0,1,23,0,0,1,1,1,1,3.024,2,1,112.0,6,48,891,7.44,28.2,0.0,35,3,2,2,0,Low Value,6,6
2313-BFPBEY-5EQ,2,3,1,25,18,1,0,1,24000,17.4,1.3864319999999999,2.789568,0,1,4,0,1,0,1,11600,22,0,1,3,18,5862,0,21,11,71,0,31,677,1,1,0,0,0,1,1,0,1,1,1,1,0,26,0,0,0,1,1,2,4.176,2,1,174.0,7,42,748,3.380952380952381,32.23809523809524,0.0,35,3,2,1,0,Low Value,1,3
8951-XCUNDQ-GSX,2,1,1,66,17,1,19,1,109000,4.6,2.2462720000000003,2.767728,1,0,2,1,2,0,1,55500,22,0,0,14,9,3763,0,34,20,253,0,29,958,1,1,0,0,1,1,1,0,0,0,1,1,1,28,0,0,1,1,1,5,5.014,3,4,46.0,3,49,1211,7.4411764705882355,28.176470588235293,0.0,35,3,2,2,0,Low Value,2,4
4699-LEPCCE-3UD,3,3,0,51,14,1,6,1,83000,15.0,3.3366,9.1134,0,0,1,1,2,0,1,40000,26,1,1,15,6,2108,0,31,31,320,1,0,0,0,0,27,784,1,1,1,1,0,0,0,0,1,14,1,1,1,1,1,4,12.45,4,3,150.0,7,58,1104,10.32258064516129,0.0,25.29032258064516,35,3,2,2,0,Low Value,1,6
4443-MOYZPR-2GZ,4,4,0,49,16,1,14,1,86000,13.9,6.263896,5.690104,1,1,5,0,2,0,1,55800,15,1,1,31,10,2944,1,68,104,2420,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,25,1,0,0,1,0,4,11.954,4,3,139.0,7,104,2420,35.588235294117645,0.0,0.0,35,4,1,5,0,High Value,5,4
1626-UFIHBA-5MY,3,1,1,48,17,1,7,1,38000,2.2,0.17388800000000001,0.662112,1,0,1,1,1,0,1,17900,27,1,1,5,10,3082,1,7,18,60,0,27,189,1,1,0,0,0,0,1,0,1,1,0,1,1,24,0,0,0,1,1,4,0.8360000000000001,0,2,22.0,2,45,249,8.571428571428571,27.0,0.0,35,3,2,0,0,Low Value,1,5
0669-INIEKV-F3O,3,5,1,58,13,1,20,1,113000,22.9,1.345604,24.531396,1,1,2,1,4,0,0,57600,27,0,0,33,15,8576,0,61,98,2169,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,18,0,1,1,1,0,4,25.877000000000002,5,4,229.0,8,98,2169,35.557377049180324,0.0,0.0,35,4,1,5,0,Mid Value,1,6
3180-TBQJKF-MPB,5,5,0,29,16,0,2,1,25000,21.0,1.39125,3.85875,1,0,2,0,3,0,0,9200,24,1,1,10,8,2455,0,27,15,152,1,0,0,0,0,32,808,1,0,0,0,0,0,0,0,0,17,0,1,0,1,0,2,5.25,3,1,210.0,8,47,960,5.62962962962963,0.0,29.925925925925927,35,3,2,2,0,Low Value,2,9
5900-ZDZOTK-CHH,1,1,1,44,16,1,3,1,42000,13.4,2.5438560000000003,3.0841439999999998,1,0,1,1,0,2,2,-1000,25,1,0,9,10,3395,1,36,15,195,0,30,1085,1,1,0,0,1,0,0,0,1,0,1,1,1,21,0,0,0,1,1,4,5.628,3,2,134.0,7,45,1280,5.416666666666667,30.13888888888889,0.0,35,3,2,2,0,Low Value,2,5
0535-BTBVCI-2I2,1,4,1,26,21,1,0,1,40000,8.0,0.2272,2.9728,1,1,5,1,3,0,1,20100,34,1,0,2,9,2677,1,6,18,53,0,28,160,1,1,0,0,1,0,1,0,1,1,1,1,0,14,0,0,0,1,1,2,3.1999999999999997,2,2,80.0,4,46,213,8.833333333333334,26.666666666666668,0.0,35,3,2,0,0,Low Value,6,3
2622-QMMTOD-I14,5,2,0,31,13,1,6,1,27000,9.5,1.18503,1.3799700000000001,1,0,1,0,2,1,1,10700,12,1,1,5,10,2315,1,18,22,157,0,29,482,1,1,0,0,1,1,1,0,1,1,1,1,0,19,0,0,0,1,1,3,2.5650000000000004,1,1,95.0,5,51,639,8.722222222222221,26.77777777777778,0.0,35,3,2,1,0,Low Value,6,2
2490-WECUNU-56Y,2,1,1,47,16,0,5,1,31000,5.0,0.37975,1.17025,1,0,1,0,6,0,1,14500,19,0,0,10,14,3592,1,30,25,294,0,25,769,1,1,0,0,1,1,1,0,1,1,1,1,0,28,0,1,0,1,0,4,1.55,1,2,50.0,3,50,1063,9.8,25.633333333333333,0.0,35,3,2,2,0,Low Value,2,2
8485-MQGPZC-SMF,1,2,1,21,16,1,0,1,34000,21.0,0.73542,6.40458,0,1,3,1,2,0,1,19300,25,1,0,3,10,4265,1,21,14,122,1,0,0,0,0,30,622,1,1,0,1,0,0,1,0,0,27,0,0,0,0,1,1,7.140000000000001,3,2,210.0,8,44,744,5.809523809523809,0.0,29.61904761904762,35,3,2,1,0,Low Value,2,6
9527-TCNEKR-HSH,3,3,0,48,15,1,9,1,33000,16.7,0.247995,5.263005000000001,1,1,4,1,2,0,1,12500,14,1,0,21,11,2600,1,60,33,676,1,0,0,0,0,25,1448,1,0,1,0,0,0,0,0,1,16,0,0,1,1,0,4,5.511000000000001,3,2,167.0,7,58,2124,11.266666666666667,0.0,24.133333333333333,35,3,2,4,0,Low Value,2,8
4992-SKSPGD-T2A,5,4,0,69,9,1,37,0,29000,8.9,0.41296000000000005,2.16804,1,1,2,0,2,0,1,15900,26,0,1,37,6,1355,1,71,109,2512,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,30,0,1,1,1,0,5,2.581,1,1,89.0,5,109,2512,35.38028169014085,0.0,0.0,35,4,1,5,0,High Value,4,4
2130-KSZGWS-HXZ,3,1,1,66,18,1,5,1,34000,12.2,0.547536,3.600464,1,0,1,1,1,1,1,13400,19,0,0,9,14,5227,0,26,22,190,0,31,729,1,1,0,0,1,1,1,0,1,1,1,1,0,21,0,0,1,0,1,5,4.148,2,2,122.0,6,53,919,7.3076923076923075,28.03846153846154,0.0,35,3,2,2,0,Low Value,2,2
3278-BJQSLL-CUE,5,1,0,55,18,1,12,1,112000,3.6,3.3022080000000003,0.729792,1,0,1,0,3,0,0,65500,22,1,0,15,7,1268,0,21,13,119,1,0,0,0,0,31,623,1,0,0,1,0,0,0,0,1,18,0,1,1,1,1,4,4.032,2,4,36.0,2,44,742,5.666666666666667,0.0,29.666666666666668,35,3,2,1,0,Low Value,6,8
1178-AUDRUI-EYS,2,4,0,33,15,0,3,1,32000,3.9,0.49545600000000006,0.752544,1,0,2,1,1,0,0,16500,33,0,1,15,13,3343,0,36,33,459,0,22,812,0,1,0,0,0,0,1,0,1,1,1,1,0,18,0,0,0,1,0,3,1.248,1,2,39.0,2,55,1271,12.75,22.555555555555557,0.0,35,3,2,2,0,Low Value,1,5
6584-OXUOQX-XLL,3,3,1,46,16,1,9,1,30000,1.9,0.02793,0.5420699999999999,1,0,1,1,1,1,0,12100,24,1,1,7,7,1089,0,29,23,218,0,33,805,1,1,0,0,0,1,1,0,0,1,0,1,1,25,0,1,0,1,0,4,0.57,0,1,19.0,1,56,1023,7.517241379310345,27.75862068965517,0.0,35,3,2,2,0,Low Value,1,5
9361-FGLJEV-J1R,1,1,0,29,13,1,5,1,31000,9.0,0.64728,2.14272,1,0,3,0,2,1,0,14400,22,1,0,2,9,3027,0,12,12,47,0,32,376,1,1,0,0,1,1,0,0,0,0,0,1,0,25,0,0,0,0,1,2,2.79,1,2,90.0,5,44,423,3.9166666666666665,31.333333333333332,0.0,35,3,2,0,0,Low Value,3,6
2975-LHBSWI-5KT,2,5,1,26,12,0,2,1,30000,12.1,0.36663,3.26337,1,0,1,0,0,2,2,-1000,25,1,0,8,13,5266,0,31,23,257,0,27,835,1,1,0,0,0,1,1,0,1,1,1,1,1,22,0,0,1,1,0,2,3.63,2,1,121.0,6,50,1092,8.290322580645162,26.93548387096774,0.0,35,3,2,2,0,Low Value,2,3
4684-QOUTSG-8CE,1,2,1,23,14,1,1,1,25000,4.3,0.36335,0.71165,1,0,3,1,2,0,0,11200,28,0,0,5,8,1703,1,40,26,345,0,25,1064,0,1,0,0,0,1,0,0,1,1,1,1,1,17,0,0,1,1,0,1,1.075,1,1,43.0,3,51,1409,8.625,26.6,0.0,35,3,2,3,0,Low Value,1,5
3916-NWERMD-49E,5,5,1,77,17,1,38,0,35000,20.0,2.191,4.809,1,1,2,1,2,0,0,22000,31,1,0,40,10,4581,1,73,101,2571,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,20,0,0,1,1,0,5,7.0,3,2,200.0,7,101,2571,35.21917808219178,0.0,0.0,35,4,1,5,0,High Value,6,4
3772-KZOCCQ-Z7W,5,2,1,60,21,1,12,1,147000,21.2,12.216288,18.947712,0,0,1,1,5,0,0,78800,33,0,0,33,10,3233,1,62,32,659,0,25,1522,0,1,0,0,0,1,1,0,1,1,1,1,0,23,0,0,0,1,1,4,31.164,5,4,212.0,8,57,2181,10.629032258064516,24.548387096774192,0.0,35,3,2,5,0,Low Value,1,4
4443-OGEZVI-O5M,5,1,1,34,15,0,1,1,31000,11.9,0.778379,2.910621,0,0,1,1,3,0,1,11700,22,0,1,17,14,3371,0,40,21,326,0,29,1081,1,1,0,0,1,1,1,1,0,0,0,0,1,21,1,0,1,1,0,3,3.689,2,2,119.0,6,50,1407,8.15,27.025,0.0,35,3,2,3,0,Low Value,2,5
0907-TDBVNN-ZAT,5,1,0,28,16,1,4,1,25000,15.7,0.9734,2.9516,0,0,1,0,4,0,1,14600,15,1,0,9,11,5839,0,29,19,191,0,32,829,1,1,0,0,1,1,1,0,1,1,1,1,0,21,0,0,0,1,0,2,3.925,2,1,157.0,7,51,1020,6.586206896551724,28.586206896551722,0.0,35,3,2,2,0,Low Value,4,2
6665-LFQNEK-0QZ,5,2,1,53,9,1,28,1,130000,12.6,3.4070400000000003,12.97296,1,1,4,1,2,0,1,89500,26,1,1,34,11,4852,0,66,102,2321,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,16,1,0,1,1,1,4,16.380000000000003,4,4,126.0,6,102,2321,35.166666666666664,0.0,0.0,35,4,1,5,0,High Value,4,5
4234-AABQRK-AAJ,4,2,0,39,16,1,9,1,38000,16.1,3.5851480000000002,2.532852,0,1,3,1,1,0,1,18000,23,1,1,8,12,5417,1,20,34,241,0,25,462,1,1,0,0,1,1,1,0,1,1,1,1,0,21,0,0,0,1,1,3,6.118,3,2,161.0,7,59,703,12.05,23.1,0.0,35,3,2,1,0,Low Value,4,2
3055-ZFHSJB-OXJ,5,2,1,58,11,1,25,1,125000,10.9,0.558625,13.066375,1,0,1,1,3,0,1,45700,16,0,0,38,15,6700,1,70,102,2460,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,28,0,1,1,1,0,4,13.625,4,4,109.0,6,102,2460,35.142857142857146,0.0,0.0,35,4,1,5,0,High Value,3,3
8648-OEELYD-BUO,4,3,0,23,15,1,2,1,26000,10.4,0.451568,2.2524319999999998,1,0,4,1,1,0,0,10300,25,1,1,5,10,1192,0,16,19,123,0,31,439,0,1,0,0,0,1,1,0,1,1,1,1,0,19,0,0,0,1,1,1,2.7039999999999997,1,1,104.0,6,50,562,7.6875,27.4375,0.0,35,3,2,1,0,Low Value,4,4
5222-YADDNK-22Q,3,4,0,21,16,1,0,1,30000,17.0,1.0761,4.0239,0,0,3,0,6,0,1,18600,29,0,1,3,14,4929,0,8,18,59,0,32,222,1,1,0,0,0,0,1,0,1,1,0,1,1,21,0,0,0,1,1,1,5.1000000000000005,3,1,170.0,7,50,281,7.375,27.75,0.0,35,3,2,0,0,Low Value,2,5
5148-ANRWKZ-IWQ,2,5,0,57,18,1,6,1,146000,17.4,12.346344,13.057656,0,1,4,1,3,0,1,69600,35,1,0,9,15,14452,1,17,25,143,1,0,0,0,0,26,453,1,1,0,1,0,0,0,0,1,19,0,0,1,0,1,4,25.404,5,4,174.0,7,51,596,8.411764705882353,0.0,26.647058823529413,35,3,2,1,0,Low Value,2,7
2487-LLEKYF-P0D,1,2,1,63,8,0,34,0,37000,0.9,0.197469,0.13553099999999998,1,0,1,1,2,0,1,19400,28,0,0,39,10,3360,1,73,106,2559,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,26,1,1,1,1,0,5,0.33299999999999996,0,2,9.0,1,106,2559,35.054794520547944,0.0,0.0,35,4,1,5,0,High Value,6,2
2494-PLLYQZ-KM4,4,4,1,66,12,0,36,1,242000,11.6,13.642992000000001,14.429007999999998,1,0,1,1,2,0,1,86300,32,0,0,34,12,5876,1,69,103,2416,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,21,0,1,1,1,0,5,28.072,5,5,116.0,6,103,2416,35.01449275362319,0.0,0.0,35,4,1,5,0,High Value,3,3
6441-JFGQBP-OUD,2,3,1,34,20,1,2,1,30000,17.5,2.0895,3.1605,1,0,1,0,2,0,1,15900,31,1,0,10,9,2136,1,24,21,175,0,28,665,1,1,0,0,1,1,1,0,0,1,0,1,0,16,0,0,0,1,1,3,5.25,3,1,175.0,7,49,840,7.291666666666667,27.708333333333332,0.0,35,3,2,1,0,Low Value,1,4
0969-XSHXOE-CN5,3,4,1,21,13,1,0,1,16000,14.6,0.985792,1.350208,0,1,2,0,2,0,0,11500,40,0,0,2,9,1139,0,3,7,11,0,36,56,0,0,21,38,1,0,1,0,0,0,0,0,1,22,0,0,0,1,1,1,2.3360000000000003,1,1,146.0,7,64,105,3.6666666666666665,18.666666666666668,12.666666666666666,35,3,3,0,0,Low Value,1,9
0995-IKDXEO-UL1,4,5,0,67,12,1,3,1,28000,10.7,1.270304,1.725696,1,1,6,1,3,1,0,15300,40,1,1,6,13,2387,0,10,23,86,0,28,264,1,1,0,0,1,1,0,0,0,1,1,1,1,16,0,1,1,1,1,5,2.996,1,1,107.0,6,51,350,8.6,26.4,0.0,35,3,2,0,0,Low Value,2,4
7549-LQTZLC-8FO,1,1,1,35,21,1,5,1,34000,4.2,0.1071,1.3209,0,0,1,0,2,0,0,15800,20,1,1,3,21,11030,1,6,16,55,0,30,155,1,1,0,0,0,0,0,0,1,1,1,1,0,17,0,0,0,1,1,3,1.428,1,2,42.0,3,46,210,9.166666666666666,25.833333333333332,0.0,35,3,2,0,0,Low Value,4,5
7391-SMKEOI-SZ1,3,5,0,34,19,1,6,1,142000,6.9,5.04597,4.75203,1,1,2,0,3,0,1,83000,31,1,1,4,13,4334,0,10,12,57,0,31,293,1,1,0,0,1,1,1,0,1,1,1,1,1,17,0,0,0,1,1,3,9.798,3,4,69.0,4,43,350,5.7,29.3,0.0,35,3,2,0,0,Low Value,1,2
5714-IHLOXZ-QKC,3,4,1,52,12,1,6,1,41000,26.2,4.8446419999999994,5.8973580000000005,0,0,3,1,4,0,1,30200,26,1,0,1,12,1845,0,2,5,6,1,0,0,0,0,32,64,1,0,0,0,0,0,0,0,1,30,0,0,1,0,1,4,10.742,4,2,262.0,8,37,70,3.0,0.0,32.0,35,3,2,0,0,Low Value,2,9
0768-LXMQMP-HE5,5,2,0,67,18,1,11,1,68000,12.4,2.521168,5.910832,1,0,1,1,1,0,0,35400,30,1,0,18,15,8384,1,40,21,286,1,0,0,1,0,27,1114,0,0,1,0,0,0,0,1,1,21,0,0,1,1,0,5,8.432,3,3,124.0,6,48,1400,7.15,0.0,27.85,35,3,2,3,0,Low Value,2,7
2217-JCITJW-7OS,4,3,1,24,19,1,0,1,24000,2.9,0.273528,0.422472,1,1,5,1,2,0,0,10800,21,0,1,5,9,1325,0,23,14,146,0,32,659,1,1,0,0,0,0,0,0,1,1,1,1,0,19,0,0,0,1,0,2,0.696,0,1,29.0,2,46,805,6.3478260869565215,28.652173913043477,0.0,35,3,2,1,0,Low Value,2,5
7593-NPWRNN-5W9,5,1,0,29,21,1,0,1,62000,1.4,0.265608,0.602392,0,0,1,1,1,0,0,33000,29,0,0,9,13,3261,0,21,21,143,0,31,591,1,1,0,0,0,0,1,0,1,0,1,1,0,23,0,0,0,0,1,2,0.8680000000000001,0,3,14.0,1,52,734,6.809523809523809,28.142857142857142,0.0,34,3,2,1,0,Low Value,2,5
4937-JHLEVY-DXO,4,4,0,22,17,1,0,1,13000,13.8,0.800124,0.993876,0,0,1,1,2,1,0,8200,26,1,0,4,9,1836,0,31,26,284,0,24,799,1,1,0,0,0,1,1,0,1,1,1,1,0,19,0,0,0,1,0,1,1.794,1,1,138.0,7,50,1083,9.161290322580646,25.774193548387096,0.0,34,3,2,2,0,Low Value,4,3
2594-FSOPWS-H02,3,4,0,63,13,1,3,1,69000,3.5,1.335495,1.079505,1,0,1,1,4,0,1,53200,22,0,0,19,11,6711,0,46,23,369,0,28,1238,0,1,0,0,1,1,1,0,1,1,1,1,1,18,0,1,0,1,0,5,2.415,1,3,35.0,2,51,1607,8.021739130434783,26.91304347826087,0.0,34,3,2,3,0,Low Value,2,3
9081-LQKEHW-40Z,5,5,1,28,16,1,1,1,26000,4.1,0.233454,0.8325459999999999,1,0,4,0,1,1,0,14000,21,0,1,10,8,1328,1,45,22,346,0,28,1226,0,1,0,0,0,1,1,0,1,1,1,1,0,21,0,1,0,1,0,2,1.0659999999999998,1,1,41.0,3,50,1572,7.688888888888889,27.244444444444444,0.0,34,3,2,3,0,Low Value,2,4
1884-TYBPZG-HGL,1,1,0,62,15,0,8,1,49000,4.8,0.8279040000000001,1.524096,1,0,1,1,1,1,1,26200,17,1,0,22,12,2168,1,31,38,424,0,22,658,0,1,0,0,0,1,1,0,1,1,1,1,1,21,0,1,0,1,1,5,2.352,1,2,48.0,3,60,1082,13.67741935483871,21.225806451612904,0.0,34,3,2,2,0,Low Value,2,4
5028-UEGZHI-TT1,2,1,1,31,18,1,2,1,33000,7.7,0.820743,1.720257,0,1,5,1,2,0,1,18100,15,0,0,2,10,3574,1,10,10,31,0,29,318,1,1,0,0,1,1,0,0,1,1,1,0,1,28,0,0,0,1,1,3,2.541,1,2,77.0,4,39,349,3.1,31.8,0.0,34,3,2,0,0,Low Value,1,4
8662-IXXFSD-7ZL,5,4,1,27,14,0,5,1,78000,16.0,1.3728,11.1072,0,0,4,1,1,0,1,37700,26,1,1,10,8,1742,0,27,20,196,1,0,0,0,0,27,745,1,0,1,0,0,0,0,0,0,24,0,0,0,0,0,2,12.48,4,3,160.0,7,47,941,7.2592592592592595,0.0,27.59259259259259,34,3,2,2,0,Low Value,4,8
3300-SCKHBH-UBF,2,4,0,23,12,0,3,1,28000,6.4,0.715008,1.076992,1,0,1,0,0,2,2,-1000,30,1,1,6,5,2075,1,11,21,93,1,0,0,0,0,32,290,1,0,0,0,0,0,0,0,1,23,0,0,0,1,1,1,1.7919999999999998,1,1,64.0,4,53,383,8.454545454545455,0.0,26.363636363636363,34,3,2,0,0,Low Value,4,9
6856-FWZOYG-MSF,5,3,1,22,14,1,0,1,24000,2.3,0.08832000000000001,0.46368000000000004,0,1,6,0,1,0,1,13500,22,1,0,4,9,1871,1,57,102,1981,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,20,0,1,0,1,0,1,0.552,0,1,23.0,2,102,1981,34.75438596491228,0.0,0.0,34,4,1,4,0,High Value,2,7
1764-YHUBPY-HQU,5,5,1,47,20,1,15,1,38000,2.8,0.362824,0.701176,1,0,1,0,1,1,0,16700,38,1,1,10,12,1797,1,24,12,89,0,33,745,1,1,0,0,0,0,1,0,1,0,0,1,0,20,0,0,0,1,1,4,1.064,1,2,28.0,2,45,834,3.7083333333333335,31.041666666666668,0.0,34,3,2,1,0,Low Value,4,6
9108-FHQQBK-LAH,1,1,1,67,19,1,7,1,152000,8.4,7.584192,5.183808,0,0,1,0,1,0,0,58600,23,0,0,22,15,18999,1,43,33,460,0,24,1034,1,1,0,0,0,1,1,0,1,1,1,1,0,24,0,0,1,1,1,5,12.768,4,4,84.0,5,57,1494,10.69767441860465,24.046511627906977,0.0,34,3,2,3,0,Low Value,2,3
4491-FFVLMO-72B,2,1,1,21,16,1,0,1,16000,14.4,1.006848,1.297152,1,0,4,0,4,0,1,6300,20,0,0,3,8,2372,1,47,15,248,0,30,1383,1,1,0,0,0,1,1,0,1,1,1,1,0,15,0,0,0,1,1,1,2.3040000000000003,1,1,144.0,7,45,1631,5.276595744680851,29.425531914893618,0.0,34,3,2,3,0,Low Value,1,3
6233-HYDJPL-VLO,1,1,1,47,12,1,9,1,45000,19.7,4.210875,4.654125,1,1,4,1,3,1,1,30900,28,1,0,25,3,319,0,57,31,593,0,25,1385,0,1,0,0,1,1,1,0,1,1,1,1,0,19,0,1,0,1,0,4,8.864999999999998,3,2,197.0,7,56,1978,10.403508771929825,24.29824561403509,0.0,34,3,2,4,0,Low Value,2,3
9033-SEWBOI-ZIO,3,1,1,30,17,1,0,1,27000,11.4,1.0157399999999999,2.0622599999999998,0,0,1,0,3,0,1,20300,23,1,0,12,9,2343,0,31,35,349,0,22,726,1,1,0,0,1,1,1,0,1,1,1,1,0,17,0,0,0,1,0,2,3.0779999999999994,2,1,114.0,6,57,1075,11.258064516129032,23.419354838709676,0.0,34,3,2,2,0,Low Value,2,2
0550-RZEUTR-978,5,5,1,36,17,1,3,1,30000,11.5,0.64515,2.80485,0,0,1,1,1,0,1,16200,29,0,0,4,9,1310,0,9,8,35,0,31,277,1,1,0,0,1,1,1,0,0,1,0,1,0,18,0,0,0,1,1,3,3.45,2,1,115.0,6,39,312,3.888888888888889,30.77777777777778,0.0,34,3,2,0,0,Low Value,3,4
3964-QJWTRG-NPN,1,2,1,20,15,0,0,1,31000,11.1,1.200909,2.240091,0,0,3,0,2,0,0,14300,22,0,0,2,5,816,1,6,19,53,0,29,155,0,1,0,0,0,0,0,1,1,0,0,0,1,13,1,0,0,1,1,1,3.441,2,2,111.0,6,48,208,8.833333333333334,25.833333333333332,0.0,34,3,2,0,0,Low Value,1,8
7720-YNWDAG-BCS,1,1,0,41,19,1,6,1,273000,19.8,21.405383999999998,32.648616,0,0,1,1,1,0,1,83600,21,0,0,11,9,3778,0,36,19,261,1,0,0,0,0,28,986,0,1,0,0,0,0,0,0,1,29,0,0,0,0,0,4,54.053999999999995,6,5,198.0,7,47,1247,7.25,0.0,27.38888888888889,34,3,2,2,0,Low Value,1,9
0072-MQVNDV-4KO,5,2,0,27,16,1,0,1,29000,10.9,0.622717,2.5382830000000003,0,1,4,1,1,1,0,13000,29,1,1,9,14,5348,0,32,23,274,0,29,834,0,1,0,0,1,1,1,0,1,1,1,1,1,22,0,0,0,1,1,2,3.1610000000000005,2,1,109.0,6,52,1108,8.5625,26.0625,0.0,34,3,2,2,0,Low Value,2,3
7615-RJZRPM-3IE,4,1,1,52,20,1,16,1,137000,8.6,1.083944,10.698056,1,0,1,1,1,0,0,66200,21,1,0,13,14,5844,0,34,41,530,1,0,0,0,0,20,647,1,0,1,1,0,0,0,0,0,17,1,1,1,1,0,4,11.782,4,4,86.0,5,61,1177,15.588235294117647,0.0,19.029411764705884,34,3,2,2,0,Low Value,6,7
9755-GDNGDU-RHC,2,3,0,18,13,1,0,1,18000,2.1,0.020034,0.357966,0,0,1,1,2,0,0,9100,28,0,1,0,14,4223,0,5,18,47,0,34,126,0,1,0,0,1,1,1,0,0,0,1,0,1,16,0,1,0,1,1,0,0.378,0,1,21.0,2,52,173,9.4,25.2,0.0,34,3,2,0,0,Low Value,2,6
4620-PJTNNY-HPV,4,3,1,25,11,1,1,1,32000,5.3,0.1272,1.5688,1,1,5,0,1,0,1,17500,30,1,1,7,15,2067,1,30,16,158,1,0,0,0,0,32,880,1,0,0,0,0,0,0,0,1,21,0,1,0,1,0,2,1.696,1,2,53.0,3,48,1038,5.266666666666667,0.0,29.333333333333332,34,3,2,2,0,Low Value,2,9
1745-DUFFAX-ZJI,2,2,1,23,18,1,0,1,29000,10.6,0.17214400000000002,2.901856,0,1,6,1,4,0,1,14200,26,1,1,5,9,3489,1,44,23,343,0,26,1179,1,1,0,0,0,1,1,0,1,1,1,1,0,20,0,0,0,1,0,1,3.074,2,1,106.0,6,49,1522,7.795454545454546,26.795454545454547,0.0,34,3,2,3,0,Low Value,2,3
8325-ORNEIY-ZAD,3,4,1,44,14,1,9,1,74000,9.6,1.8541439999999998,5.249855999999999,1,0,2,1,0,2,2,-1000,36,1,1,6,12,3105,1,12,26,118,1,0,0,1,0,25,297,1,1,1,0,0,0,0,0,0,24,0,1,1,1,0,4,7.103999999999999,3,3,96.0,5,51,415,9.833333333333334,0.0,24.75,34,3,2,0,0,Low Value,1,6
5848-OBDEYF-QFM,5,3,1,26,15,1,2,1,24000,13.5,0.9169200000000001,2.32308,0,1,3,1,2,0,0,16100,17,0,1,8,11,1277,0,38,30,363,0,24,951,1,1,0,0,1,1,1,0,1,1,1,1,0,18,0,0,0,1,1,2,3.24,2,1,135.0,7,54,1314,9.552631578947368,25.026315789473685,0.0,34,3,2,3,0,Low Value,3,2
5023-ODJCVE-0NJ,2,3,0,65,11,1,4,1,21000,5.5,0.46315500000000004,0.6918449999999999,1,1,3,0,2,1,1,8300,30,0,1,16,10,1395,0,38,26,379,0,24,935,0,1,0,0,1,1,1,0,1,1,1,1,0,21,0,0,1,1,1,5,1.155,1,1,55.0,3,50,1314,9.973684210526315,24.605263157894736,0.0,34,3,2,3,0,Low Value,2,3
6533-EOSNEV-48X,5,3,0,42,17,1,4,1,29000,11.7,1.591317,1.8016830000000001,0,1,6,1,1,0,0,12100,29,1,0,3,9,3458,0,8,10,42,0,33,234,1,1,0,0,1,1,0,0,0,1,1,0,0,20,0,0,0,1,1,4,3.3930000000000002,2,1,117.0,6,43,276,5.25,29.25,0.0,34,3,2,0,0,Low Value,2,5
7022-TGJLKU-HWG,1,1,0,21,16,1,0,1,20000,10.0,1.1420000000000001,0.858,0,0,4,0,3,0,0,9700,23,0,0,1,7,1498,0,2,7,9,1,0,0,0,0,30,60,1,0,0,0,0,0,0,0,1,24,0,0,1,0,1,1,2.0,1,1,100.0,5,37,69,4.5,0.0,30.0,34,3,2,0,0,Low Value,2,9
