,annual_revenue,Month_on_Book,Checking_avg_Bal,Savings_avg_Bal,Loans_LOC_avg_Bal,CreditCard_avg_Bal,CDs_avg_Bal,HELoans_HELOC_avg_Bal,MMDA_avg_Bal,Branch_Visits_3_Mos,Branch_Trans_3_Mos,ATMVisits_3_Mos,ATM_Trans_3_Mos,signon_visit_3_Mos,signon_trans_3_Mos,CC_Visits_3_Mos,VRU_visits_3_Mos,BP_trans_3_Mos,RDC_trans_3_Mos,OLB_ENROLLED,OLB_ACTIVE,MOBILE_ACTIVE,Active user,Checking_flag,Savings_flag,Loans_LOC_flag,CreditCard_flag,CDs_flag,HELoans_HELOC_flag,MMDA_flag,Customer Value,Number_of_Children,Family_composition,Gender_P1,marital_status_P1,Dwelling_Type,Number_of_Adults,Length_of_Residence,Household_Age,Household_Size,HH_EDUCATION_VALUE,HH_INCOME2,Occupation,Liquid_Resources,Investment_Resources,Auto-Refinance,Credit Card,Home Equity (ITA),DirectMail_SENT,Click,Open,Send,Email_SENT
2040,381.38,82,13563.7933333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,0,0,13563.7933333333,0.0,2.0,2,1,1.0,2.0,1.0,5.0,2.0,4.0,8,0.0,12.0,11.0,0.0,1.0,0.0,1.0,0,1,1,1
2041,63.71,82,2291.20333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,0,0,2291.20333333333,0.0,14.0,2,2,0.0,1.0,4.0,3.0,1.0,3.0,4,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,1,1,1
2042,232.13,82,728.11,0.0,0.0,0.0,0.0,0.0,831.79,5.0,5.0,14.0,15.0,55.0,69.0,0.0,0.0,0.0,11.0,1.0,1.0,1.0,2,1,0,1,0,0,0,1,1559.9,0.0,14.0,2,2,1.0,1.0,6.0,5.0,1.0,2.0,3,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0,0,1,1
2043,66.28,82,355.756666666667,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,73.0,113.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2,1,0,0,0,0,0,0,355.756666666667,0.0,2.0,2,1,1.0,4.0,4.0,5.0,4.0,2.0,7,6.0,12.0,11.0,0.0,1.0,0.0,1.0,0,0,1,1
2044,1456.01,130,2733.35666666667,0.0,0.0,0.0,0.0,49721.12,0.0,11.0,13.0,4.0,7.0,17.0,17.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,2,1,0,0,0,0,1,0,52454.47666666667,0.0,14.0,2,2,1.0,1.0,8.0,5.0,1.0,3.0,3,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0,0,1,1
2045,230.99,82,0.0,0.0,2060.29666666667,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,2060.29666666667,0.0,12.0,1,2,1.0,1.0,4.0,2.0,1.0,2.0,6,0.0,1.0,4.0,0.0,1.0,0.0,1.0,0,0,1,1
2046,291.52,82,916.716666666667,0.0,6133.63,0.0,0.0,0.0,0.0,7.0,14.0,25.0,34.0,57.0,73.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,1,0,1,0,0,0,0,7050.346666666667,1.0,5.0,1,1,1.0,3.0,8.0,4.0,4.0,2.0,3,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0,0,1,1
2047,76.26,82,168.47,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,3.0,3.0,73.0,165.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,1,0,0,0,0,0,1,168.7,0.0,14.0,2,2,5.0,1.0,4.0,2.0,1.0,3.0,7,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0,0,1,1
2048,10.31,82,0.0,0.0,0.0,16.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,0,0,0,1,0,0,0,16.05,0.0,2.0,1,1,1.0,2.0,1.0,2.0,3.0,3.0,6,0.0,5.0,6.0,0.0,1.0,0.0,1.0,0,0,1,1
2049,0.0,82,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0.02,0.0,14.0,2,2,1.0,1.0,5.0,4.0,1.0,3.0,6,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0,0,1,1
2050,364.63,81,3211.84333333333,0.0,0.0,1183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,1,0,0,0,4394.8433333333305,0.0,14.0,2,2,1.0,1.0,2.0,6.0,1.0,2.0,1,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0,0,1,1
2051,9.37,81,776.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,8.0,65.0,106.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,2,1,0,0,0,0,0,0,776.25,0.0,4.0,2,2,1.0,2.0,5.0,4.0,2.0,2.0,4,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0,0,1,1
2052,101.26,81,2075.76666666667,0.0,0.0,0.0,0.0,0.0,1000.05333333333,3.0,3.0,0.0,0.0,43.0,48.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,1,1,3075.82,0.0,4.0,1,2,1.0,2.0,6.0,3.0,2.0,4.0,8,0.0,14.0,12.0,0.0,1.0,0.0,1.0,0,0,1,1
2053,1126.45,81,11780.9133333333,0.0,0.0,3561.21666666667,0.0,0.0,0.0,0.0,0.0,8.0,10.0,94.0,122.0,0.0,0.0,10.0,6.0,1.0,1.0,1.0,2,1,0,0,1,0,0,0,15342.129999999968,1.0,1.0,2,1,1.0,2.0,7.0,4.0,3.0,3.0,1,0.0,13.0,12.0,0.0,1.0,0.0,1.0,0,0,1,1
2054,402.26,81,6050.75,0.0,0.0,1463.15666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,7513.9066666666695,0.0,12.0,2,2,1.0,1.0,5.0,7.0,1.0,1.0,1,0.0,3.0,2.0,0.0,1.0,0.0,1.0,0,0,1,1
2055,18.29,81,794.936666666667,0.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,5.0,10.0,70.0,94.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,0,0,794.936666666667,1.0,5.0,2,2,1.0,2.0,7.0,6.0,3.0,2.0,1,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,1,1,1
2056,3.04,81,104.256666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,0,0,104.256666666667,0.0,12.0,1,2,1.0,1.0,5.0,3.0,1.0,2.0,3,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0,0,1,1
2057,359.98,81,3996.24666666667,1714.91666666667,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,67.0,86.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,1,0,0,0,0,0,5711.16333333334,0.0,14.0,2,2,6.0,2.0,8.0,4.0,2.0,3.0,3,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0,0,1,1
2058,1974.78,80,22853.17,0.0,0.0,-1.33,0.0,0.0,20029.1133333333,0.0,0.0,1.0,1.0,71.0,134.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2,1,0,0,1,0,0,1,42880.953333333295,0.0,14.0,2,2,1.0,1.0,3.0,2.0,1.0,4.0,7,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0,1,1,1
2059,1699.64,80,967.776666666667,0.0,44795.2933333333,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,1,0,0,0,0,45763.06999999996,0.0,2.0,2,1,1.0,3.0,7.0,6.0,3.0,2.0,3,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
2060,526.26,180,1180.2,900.526666666667,0.0,151.083333333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0,91.0,184.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,1,1,0,1,0,0,0,2231.81,0.0,12.0,1,2,5.0,1.0,2.0,3.0,1.0,3.0,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1
2061,12.53,80,757.596666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,0,0,757.596666666667,0.0,2.0,1,1,1.0,2.0,6.0,2.0,3.0,3.0,7,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0,0,1,1
2062,48.37,80,1249.33333333333,2366.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,36.0,157.0,444.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,1,1,0,0,0,0,0,3616.06333333333,0.0,14.0,2,2,1.0,1.0,4.0,1.0,1.0,2.0,7,0.0,3.0,5.0,0.0,1.0,0.0,1.0,0,1,1,1
2063,1552.05,482,550.696666666667,27452.3033333333,0.0,0.0,0.0,0.0,36305.3033333333,5.0,6.0,0.0,0.0,17.0,19.0,0.0,0.0,39.0,0.0,1.0,1.0,0.0,1,1,1,0,1,0,0,1,64308.30333333327,0.0,2.0,1,1,1.0,4.0,8.0,6.0,4.0,5.0,9,5.0,13.0,11.0,0.0,0.0,0.0,0.0,0,1,1,1
2064,475.13,80,7608.26666666667,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,17.0,27.0,37.0,51.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,0,0,7608.26666666667,2.0,13.0,2,2,1.0,2.0,5.0,3.0,3.0,4.0,8,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0,0,1,1
2065,652.26,181,39509.93,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,16.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,1,0,39509.93,0.0,2.0,1,1,1.0,2.0,8.0,5.0,2.0,3.0,9,20.0,14.0,12.0,0.0,0.0,1.0,1.0,0,1,1,1
2066,686.0,265,6712.44666666667,0.0,0.0,0.0,0.0,18623.91,0.0,5.0,5.0,0.0,0.0,97.0,200.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,1,0,25336.35666666667,2.0,1.0,1,1,1.0,3.0,8.0,5.0,5.0,4.0,5,12.0,4.0,8.0,0.0,0.0,0.0,0.0,0,1,1,1
2067,539.92,104,777.383333333333,0.0,0.0,1330.39333333333,0.0,0.0,902.073333333333,0.0,0.0,0.0,0.0,17.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,1,0,0,1,0,0,1,3009.849999999996,0.0,14.0,2,2,2.0,2.0,5.0,5.0,1.0,5.0,1,13.0,1.0,3.0,0.0,0.0,0.0,0.0,0,0,1,1
2068,1136.88,158,3917.32333333333,1973.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,27.0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,1,1,0,0,0,0,0,5890.48333333333,0.0,2.0,2,1,1.0,2.0,7.0,6.0,2.0,4.0,6,18.0,12.0,11.0,0.0,0.0,0.0,0.0,0,0,1,1
2069,296.29,126,534.666666666667,0.0,0.0,1474.04333333333,0.0,0.0,14.8533333333333,28.0,35.0,16.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,2023.5633333333303,0.0,14.0,2,1,1.0,2.0,8.0,7.0,1.0,2.0,4,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1
2070,62.33,140,46.7466666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,1,0,0,0,46.7466666666667,0.0,2.0,1,1,1.0,2.0,2.0,2.0,3.0,4.0,7,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0,0,1,1
2071,200.52,830,2940.36333333333,0.0,0.0,380.5,0.0,0.0,5847.89666666667,5.0,9.0,3.0,3.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,1,1,9168.76,0.0,14.0,2,2,1.0,1.0,8.0,6.0,1.0,5.0,6,14.0,10.0,8.0,0.0,0.0,0.0,0.0,0,1,1,1
2072,97.7,172,351.94,0.0,0.0,0.0,0.0,0.0,0.64333333333333,2.0,2.0,22.0,37.0,89.0,192.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,0,1,352.5833333333333,0.0,14.0,2,2,1.0,1.0,2.0,3.0,1.0,3.0,2,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,1,1
2073,6.56,112,0.0,0.0,0.0,88.5266666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,0,1,0,0,0,88.5266666666667,0.0,12.0,2,2,1.0,1.0,5.0,6.0,1.0,2.0,3,0.0,2.0,3.0,0.0,1.0,0.0,1.0,0,0,1,1
2074,549.55,183,12425.0366666667,0.0,0.0,0.0,0.0,0.0,5129.06666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,17554.10333333337,0.0,12.0,1,2,1.0,1.0,6.0,6.0,1.0,4.0,6,0.0,10.0,9.0,0.0,1.0,0.0,1.0,0,0,1,1
2075,127.5,118,3326.84333333333,2583.56666666667,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,70.0,108.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,1,1,1,0,0,0,0,5910.41,0.0,2.0,1,1,1.0,4.0,8.0,5.0,4.0,4.0,5,5.0,6.0,7.0,0.0,1.0,0.0,1.0,0,1,1,1
2076,586.52,139,1559.31333333333,0.0,29477.2366666667,0.0,0.0,55256.2633333334,799.606666666667,1.0,1.0,21.0,32.0,88.0,171.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,1,0,1,0,0,1,1,87092.42000000011,1.0,7.0,2,2,1.0,2.0,7.0,3.0,3.0,4.0,1,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
2077,138.06,310,1698.28333333333,1350.67666666667,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,52.0,61.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,1,0,0,0,0,0,3048.96,0.0,2.0,1,1,1.0,2.0,8.0,7.0,2.0,3.0,6,0.0,13.0,11.0,0.0,1.0,0.0,1.0,0,1,1,1
2078,0.83,92,0.0,0.0,33.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,100.0,3.0,0.0,22.0,0.0,1.0,1.0,0.0,1,0,0,1,0,0,0,0,33.3333333333333,5.0,1.0,2,1,1.0,4.0,8.0,6.0,9.0,5.0,6,5.0,3.0,5.0,0.0,1.0,0.0,1.0,0,0,1,1
2079,860.48,169,3851.59,0.0,-16.666666666667,0.0,0.0,3997.31,0.0,2.0,2.0,4.0,7.0,11.0,25.0,2.0,1.0,28.0,0.0,1.0,1.0,0.0,1,1,0,1,0,0,1,0,7832.233333333334,0.0,14.0,2,2,1.0,1.0,8.0,4.0,1.0,4.0,6,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0,1,1,1
2080,3.25,105,174.403333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,1,0,0,0,0,0,0,174.403333333333,0.0,14.0,2,2,1.0,1.0,4.0,1.0,1.0,3.0,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1
2081,262.81,150,1357.51666666667,0.0,0.0,1493.92333333333,0.0,0.0,0.0,4.0,5.0,7.0,11.0,51.0,85.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,2,1,0,1,1,0,0,0,2851.44,0.0,12.0,1,2,1.0,1.0,6.0,3.0,1.0,3.0,7,0.0,7.0,8.0,0.0,0.0,0.0,0.0,1,1,1,1
2082,107.22,80,224.076666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,0,0,224.076666666667,2.0,1.0,2,1,1.0,3.0,8.0,4.0,5.0,4.0,6,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0,0,1,1
2083,71.23,80,1981.73666666667,0.0,0.0,0.0,0.0,27225.5633333333,256.15,4.0,4.0,27.0,37.0,57.0,96.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,1,0,0,1,0,1,1,29463.44999999997,1.0,11.0,1,2,1.0,1.0,4.0,2.0,2.0,3.0,1,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0,1,1,1
2084,653.48,300,1167.01333333333,0.0,0.0,0.0,0.0,32560.4766666667,1901.68666666667,0.0,0.0,16.0,17.0,172.0,461.0,0.0,0.0,7.0,9.0,1.0,1.0,1.0,2,1,0,0,0,0,1,1,35629.176666666695,0.0,12.0,1,2,1.0,1.0,8.0,5.0,1.0,4.0,6,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,1,1
2085,1002.72,458,5010.68666666667,0.0,0.0,0.0,0.0,0.0,33582.2333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,38592.91999999997,1.0,7.0,2,2,1.0,3.0,8.0,5.0,4.0,2.0,5,18.0,2.0,6.0,0.0,1.0,0.0,1.0,0,0,1,1
2086,967.74,453,1956.48333333333,0.0,0.0,0.0,57759.76,0.0,4591.61666666667,5.0,7.0,1.0,1.0,63.0,102.0,2.0,0.0,65.0,0.0,1.0,1.0,0.0,1,1,0,0,0,1,0,1,64307.86,0.0,12.0,1,2,1.0,2.0,8.0,5.0,2.0,4.0,7,5.0,10.0,11.0,0.0,0.0,0.0,0.0,0,0,1,1
2087,2919.96,214,3765.61333333333,0.0,0.0,3411.62666666667,0.0,114442.623333333,0.0,0.0,0.0,18.0,20.0,84.0,138.0,2.0,2.0,19.0,1.0,1.0,1.0,1.0,2,1,0,0,1,0,1,0,121619.863333333,0.0,8.0,2,1,1.0,2.0,8.0,4.0,3.0,4.0,9,0.0,12.0,11.0,0.0,1.0,0.0,1.0,0,0,1,1
2088,378.54,401,0.0,0.0,0.0,1415.44666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,0,1,0,0,0,1415.44666666667,0.0,12.0,1,1,1.0,2.0,8.0,5.0,1.0,2.0,3,0.0,7.0,7.0,0.0,0.0,0.0,0.0,1,1,1,1
2089,199.81,340,507.836666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,17.0,77.0,104.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,1,0,0,0,0,0,0,507.836666666667,0.0,14.0,2,1,1.0,2.0,8.0,5.0,1.0,2.0,7,0.0,4.0,7.0,0.0,1.0,0.0,1.0,0,0,1,1
2090,110.37,218,1274.31666666667,2000.52333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,93.0,378.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,1,1,0,1,0,0,0,3274.84,1.0,13.0,2,2,1.0,1.0,5.0,4.0,2.0,3.0,5,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0,0,1,1
2091,980.39,535,3030.81,33303.45,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,1,0,1,0,0,0,36334.259999999995,0.0,2.0,1,1,1.0,2.0,8.0,7.0,2.0,4.0,6,14.0,12.0,10.0,0.0,1.0,0.0,1.0,0,0,1,1
2092,838.27,177,0.0,0.0,0.0,2576.51333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2,0,0,0,1,0,0,0,2576.51333333333,0.0,2.0,1,1,1.0,2.0,2.0,4.0,3.0,3.0,8,5.0,7.0,11.0,0.0,1.0,0.0,1.0,0,1,1,1
2093,409.31,213,263.39,0.0,0.0,1483.85333333333,0.0,0.0,0.0,6.0,6.0,0.0,0.0,98.0,206.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,2,1,0,0,1,0,0,0,1747.2433333333302,3.0,13.0,2,2,1.0,1.0,6.0,3.0,4.0,3.0,6,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0,0,1,1
2094,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,8.0,2,1,1.0,2.0,5.0,2.0,3.0,4.0,7,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0,0,1,1
2095,181.77,191,3181.09333333333,766.786666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,13.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,1,0,0,0,0,0,3947.879999999997,0.0,14.0,2,2,1.0,1.0,5.0,3.0,1.0,4.0,7,0.0,6.0,7.0,0.0,1.0,0.0,1.0,0,0,1,1
2096,171.24,103,3974.81666666667,4048.43666666667,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.0,20.0,21.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,1,1,0,0,0,0,0,8023.2533333333395,0.0,8.0,2,2,1.0,5.0,8.0,2.0,6.0,2.0,3,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1
2097,1565.51,423,5689.06,0.0,0.0,0.0,0.0,0.0,56283.29,9.0,17.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,61972.35,0.0,14.0,2,1,1.0,2.0,8.0,6.0,1.0,5.0,8,14.0,12.0,10.0,0.0,1.0,0.0,1.0,0,1,1,1
2098,1236.08,238,1116.80666666667,0.0,0.0,0.0,0.0,48380.6933333333,15.84,1.0,1.0,3.0,4.0,17.0,18.0,0.0,0.0,29.0,0.0,1.0,1.0,0.0,1,1,0,1,1,0,1,1,49513.33999999997,0.0,14.0,2,1,1.0,2.0,8.0,5.0,1.0,4.0,7,0.0,12.0,11.0,0.0,0.0,0.0,0.0,0,0,1,1
2099,1510.88,279,5371.26666666667,36138.2233333333,0.0,0.0,0.0,0.0,6311.76666666667,0.0,0.0,5.0,5.0,50.0,64.0,1.0,0.0,0.0,8.0,1.0,1.0,1.0,2,1,1,1,1,0,0,1,47821.25666666664,3.0,1.0,1,1,1.0,2.0,8.0,4.0,5.0,4.0,7,5.0,14.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
2100,217.32,433,753.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,753.24,0.0,2.0,1,1,1.0,5.0,8.0,6.0,5.0,5.0,2,6.0,14.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
2101,276.3,165,1152.71666666667,10998.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,20.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,1,0,0,0,0,0,12150.94666666667,2.0,1.0,2,2,1.0,3.0,8.0,4.0,5.0,2.0,5,5.0,4.0,8.0,0.0,0.0,0.0,0.0,0,0,1,1
2102,1320.86,382,14674.2533333333,0.0,0.0,0.0,0.0,0.0,54667.0933333333,0.0,0.0,17.0,17.0,8.0,8.0,0.0,0.0,23.0,0.0,1.0,1.0,1.0,2,1,0,0,1,0,0,1,69341.3466666666,0.0,2.0,1,1,1.0,2.0,6.0,6.0,2.0,2.0,7,14.0,13.0,11.0,0.0,1.0,0.0,1.0,0,0,1,1
2103,96.9,138,2157.39,0.0,0.0,111.756666666667,0.0,0.0,483.606666666667,2.0,2.0,2.0,3.0,58.0,68.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,1,0,0,1,2752.753333333334,0.0,2.0,2,1,1.0,3.0,4.0,4.0,4.0,4.0,1,0.0,12.0,11.0,0.0,1.0,0.0,1.0,0,1,1,1
2104,43.2,108,2246.49,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,6.0,11.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,2246.49,0.0,2.0,1,1,1.0,2.0,8.0,6.0,2.0,2.0,5,14.0,11.0,10.0,0.0,1.0,0.0,1.0,0,0,1,1
2105,62.31,425,1010.7,0.0,50.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,6.0,24.0,34.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,1,0,0,0,0,1060.7,0.0,2.0,2,1,1.0,2.0,8.0,7.0,2.0,2.0,2,14.0,5.0,5.0,0.0,1.0,0.0,1.0,0,0,1,1
2106,9.86,80,286.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,1,0,0,0,0,0,0,286.12,2.0,1.0,2,1,1.0,4.0,7.0,5.0,6.0,1.0,3,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0,0,1,1
2107,1669.85,87,1003.25,0.0,0.0,0.0,0.0,94142.1966666667,0.0,0.0,0.0,6.0,7.0,64.0,78.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,1,0,0,0,0,1,0,95145.4466666667,0.0,2.0,1,1,1.0,2.0,7.0,5.0,2.0,3.0,7,0.0,8.0,10.0,0.0,1.0,0.0,1.0,0,1,1,1
2108,128.28,188,4379.50333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,20.0,20.0,0.0,0.0,10.0,0.0,1.0,1.0,1.0,2,1,0,1,0,0,0,0,4379.50333333333,0.0,2.0,1,1,1.0,2.0,4.0,3.0,3.0,4.0,8,0.0,10.0,9.0,0.0,1.0,0.0,1.0,0,1,1,1
2109,21.25,246,492.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,41.0,62.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2,1,0,0,0,0,0,0,492.75,0.0,12.0,1,1,1.0,2.0,5.0,5.0,1.0,3.0,7,5.0,11.0,11.0,0.0,1.0,0.0,1.0,0,0,1,1
