Date,Month,Sub-Category,Description,Account Name,Transaction Type,Count,Category Number,Sub-Category Number,Category,Budget,Expense Type,Expense Type Factor,Forecast Amount,Budget Amount,Amount,Cash
2019-04-29,2019-04-29,Gas & Fuel,Cumberland Farms,CHECKING,debit,1,4,3,Auto & Transport,Est,Fixed,0.5,30.11,15.055,-30.11,14407.000000000004
2019-04-29,2019-04-29,Groceries,BJ's Wholesale Club,CHECKING,debit,1,2,5,Food & Dining,Est,Reducable,1.2,154.2,185.04,-154.2,14407.000000000004
2019-04-29,2019-04-29,Groceries,Hannaford,CHECKING,debit,1,2,5,Food & Dining,Est,Reducable,1.2,69.85,83.82,-69.85,14407.000000000004
2019-04-29,2019-04-29,Home Supplies/Servic,ASHLEYFURNITUREHOMESTORE.,Venture,debit,1,5,4,Home,Est,Reducable,0.8,718.99,575.192,-718.99,14407.000000000004
2019-04-29,2019-04-29,Kids,Children's Orchard,CHECKING,debit,1,3,3,Kids,Input,Fixed,1.0,0.0,0.0,-17.96,14407.000000000004
2019-04-29,2019-04-29,Parking,SOMERSWORTH QUI 196 TRI CITY PLAZA SOMERSWORTH NHUS,CHECKING,debit,1,4,4,Auto & Transport,Est,Fixed,1.0,2.49,2.49,-2.49,14407.000000000004
2019-04-30,2019-04-30,Clothing - SAP,Amazon,CHECKING,debit,1,10,3,Shopping,Input,Reducable,1.0,0.0,0.0,-15.5,13381.220000000003
2019-04-30,2019-04-30,Fast Food,Liberty Cafe,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,5.8,2.9,-5.8,13381.220000000003
2019-04-30,2019-04-30,Gifts & Donations,Amazon,Venture,debit,1,14,3,Gifts & Donations,Input,Reducable,1.5,0.0,0.0,-19.99,13381.220000000003
2019-04-30,2019-04-30,Groceries,Amazon,Venture,debit,1,2,5,Food & Dining,Est,Reducable,1.2,12.98,15.576,-12.98,13381.220000000003
2019-04-30,2019-04-30,Investments,DIVIDEND,CREDIT CARD,credit,1,30,9,Income,Est,Fixed,1.0,0.18,0.18,0.18,13381.220000000003
2019-04-30,2019-04-30,Investments,DIVIDEND,EMERSYN,credit,1,30,9,Income,Est,Fixed,1.0,0.37,0.37,0.37,13381.220000000003
2019-04-30,2019-04-30,Investments,DIVIDEND,MORTGAGE,credit,1,30,9,Income,Est,Fixed,1.0,0.31,0.31,0.31,13381.220000000003
2019-04-30,2019-04-30,Investments,DIVIDEND,SAFETY NET,credit,1,30,9,Income,Est,Fixed,1.0,4.88,4.88,4.88,13381.220000000003
2019-04-30,2019-04-30,Investments,DIVIDEND,TEXAS FUND,credit,1,30,9,Income,Est,Fixed,1.0,0.44,0.44,0.44,13381.220000000003
2019-04-30,2019-04-30,Other Fees,CARD SECURITY 1 800 815 4051,XXXXXXXXXX0290,debit,1,13,5,Fees & Charges,Input,Fixed,1.0,0.0,0.0,-1.84,13381.220000000003
2019-04-30,2019-04-30,Travel,Electronic Refund HOTWIRE* HOTWIRE.COM WAUS,CHECKING,credit,1,12,5,Travel,Input,Fixed,1.0,0.0,0.0,273.7,13381.220000000003
2019-05-01,2019-05-01,Baby Supplies,MAINELY FUN CHILDRE KITTERY MEUS,CHECKING,debit,1,3,1,Kids,Input,Fixed,1.0,0.0,0.0,-4.0,13604.990000000003
2019-05-01,2019-05-01,Coffee Shops,Starbucks,CHECKING,debit,1,2,2,Food & Dining,Est,Reducable,1.1,4.31,4.741,-4.31,13604.990000000003
2019-05-01,2019-05-01,Fast Food,McDonald's,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,8.28,4.14,-8.28,13604.990000000003
2019-05-01,2019-05-01,Fast Food,Panera Bread,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,11.59,5.795,-11.59,13604.990000000003
2019-05-01,2019-05-01,Gifts & Donations,Venmo,CHECKING,debit,1,14,3,Gifts & Donations,Input,Reducable,1.5,0.0,0.0,-140.0,13604.990000000003
2019-05-01,2019-05-01,Groceries,Hannaford,CHECKING,debit,1,2,5,Food & Dining,Est,Reducable,1.2,34.8,41.76,-34.8,13604.990000000003
2019-05-01,2019-05-01,Ron - Student Loans,Share Deposit,CHECKING,credit,1,30,4,Income,Input,Fixed,1.0,0.0,0.0,500.0,13604.990000000003
2019-05-01,2019-05-01,Student Loan,DEPT EDUCATION DESC: STUDENT LN,CHECKING,debit,1,0,3,Loans,Input,Fixed,1.0,0.0,0.0,-170.0,13604.990000000003
2019-05-01,2019-05-01,Student Loan,NAVI ED SERV WEB DESC: STUDNTLOAN,CHECKING,debit,1,0,3,Loans,Input,Fixed,1.0,0.0,0.0,-550.0,13604.990000000003
2019-05-01,2019-05-01,Subscriptions,CHEGG ORDER,Venture,debit,1,7,1,Subscriptions,Input,Fixed,1.0,0.0,0.0,-14.95,13604.990000000003
2019-05-02,2019-05-02,Fast Food,Level Up,Venture,debit,1,2,3,Food & Dining,Est,Reducable,0.5,12.62,6.31,-12.62,13167.060000000003
2019-05-02,2019-05-02,Fast Food,Liberty Cafe,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,2.1,1.05,-2.1,13167.060000000003
2019-05-03,2019-05-03,Clothing - SAP,Old Navy,Venture,debit,1,10,3,Shopping,Input,Reducable,1.0,0.0,0.0,-47.0,13152.340000000004
2019-05-03,2019-05-03,Coffee Shops,Dunkin Donuts,CHECKING,debit,1,2,2,Food & Dining,Est,Reducable,1.1,4.6,5.06,-4.6,13152.340000000004
2019-05-03,2019-05-03,Fast Food,Roger's Pizza,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,16.69,8.345,-16.69,13152.340000000004
2019-05-03,2019-05-03,Gas & Fuel,Cumberland Farms,CHECKING,debit,1,4,3,Auto & Transport,Est,Fixed,0.5,30.06,15.03,-30.06,13152.340000000004
2019-05-03,2019-05-03,Groceries,Hannaford,CHECKING,debit,1,2,5,Food & Dining,Est,Reducable,1.2,37.8,45.35999999999999,-37.8,13152.340000000004
2019-05-04,2019-05-04,Baby Supplies,THECUTEKID.COM,Venture,debit,1,3,1,Kids,Input,Fixed,1.0,0.0,0.0,-19.95,13016.190000000004
2019-05-05,2019-05-05,Baby Supplies,Amazon,XXXXXXXXXX0290,debit,1,3,1,Kids,Input,Fixed,1.0,0.0,0.0,-11.73,12996.240000000003
2019-05-06,2019-05-06,Cable/ Internet,DirecTV,Venture,debit,1,1,2,Bills & Utilities,Input,Fixed,1.0,0.0,0.0,-60.18,12984.510000000004
2019-05-06,2019-05-06,Clothing - SAP,Amazon,XXXXXXXXXX0290,debit,1,10,3,Shopping,Input,Reducable,1.0,0.0,0.0,-16.99,12984.510000000004
2019-05-06,2019-05-06,Coffee Shops,Aroma Joe's,CHECKING,debit,1,2,2,Food & Dining,Est,Reducable,1.1,4.36,4.796000000000001,-4.36,12984.510000000004
2019-05-06,2019-05-06,Fast Food,Level Up,Venture,debit,1,2,3,Food & Dining,Est,Reducable,0.5,12.62,6.31,-12.62,12984.510000000004
2019-05-06,2019-05-06,Fast Food,Liberty Cafe,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,3.65,1.825,-3.65,12984.510000000004
2019-05-06,2019-05-06,Fast Food,Payroll  VENMO DESC: CASHOUT,CHECKING,credit,1,2,3,Food & Dining,Est,Reducable,0.5,5.0,2.5,5.0,12984.510000000004
2019-05-06,2019-05-06,Fast Food,Pizza Hut,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,13.13,6.565,-13.13,12984.510000000004
2019-05-06,2019-05-06,Fast Food,Roger's Pizza,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,15.25,7.625,-15.25,12984.510000000004
2019-05-06,2019-05-06,Fast Food,Taco Bell,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,9.36,4.68,-9.36,12984.510000000004
2019-05-06,2019-05-06,Fast Food,Venmo,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,10.0,5.0,-10.0,12984.510000000004
2019-05-06,2019-05-06,Gas & Fuel,Shell,CHECKING,debit,1,4,3,Auto & Transport,Est,Fixed,0.5,19.75,9.875,-19.75,12984.510000000004
2019-05-06,2019-05-06,Groceries,CVS,CHECKING,debit,1,2,5,Food & Dining,Est,Reducable,1.2,20.85,25.02,-20.85,12984.510000000004
2019-05-06,2019-05-06,Groceries,Hannaford,CHECKING,debit,1,2,5,Food & Dining,Est,Reducable,1.2,144.85,173.82,-144.85,12984.510000000004
2019-05-06,2019-05-06,Groceries,Market Basket,Venture,debit,1,2,5,Food & Dining,Est,Reducable,1.2,16.76,20.112000000000002,-16.76,12984.510000000004
2019-05-06,2019-05-06,Mortgage & Rent,PENNYMAC DESC: CASH,CHECKING,debit,1,0,2,Loans,Input,Fixed,1.0,0.0,0.0,-1218.22,12984.510000000004
2019-05-06,2019-05-06,Music,iTunes,Venture,debit,1,11,4,Entertainment,Est,Discretionary,0.1,4.99,0.49900000000000005,-4.99,12984.510000000004
2019-05-06,2019-05-06,Pet Food & Supplies,Invisible Fence,Venture,debit,1,8,8,Misc Expenses,Input,Fixed,1.0,0.0,0.0,-68.0,12984.510000000004
2019-05-06,2019-05-06,Restaurants,DOORDASH*CINCO DE M STRIPE.COM CAUS,CHECKING,debit,1,2,6,Food & Dining,Est,Reducable,1.5,4.91,7.365,-4.91,12984.510000000004
2019-05-06,2019-05-06,Restaurants,TUCKERS - DOVER 8887072469 CAUS,CHECKING,debit,1,2,6,Food & Dining,Est,Reducable,1.5,5.82,8.73,-5.82,12984.510000000004
2019-05-07,2019-05-07,Fast Food,Wendy's,CHECKING,debit,2,2,3,Food & Dining,Est,Reducable,0.5,16.759999999999998,8.379999999999999,-16.759999999999998,11339.820000000003
2019-05-08,2019-05-08,Clothing - SAP,Amazon,XXXXXXXXXX0290,debit,1,10,3,Shopping,Input,Reducable,1.0,0.0,0.0,-7.59,11323.060000000003
2019-05-09,2019-05-09,Fast Food,Liberty Cafe,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,5.15,2.575,-5.15,11315.470000000003
2019-05-09,2019-05-09,Groceries,Wal-Mart,CHECKING,debit,1,2,5,Food & Dining,Est,Reducable,1.2,4.86,5.832,-4.86,11315.470000000003
2019-05-09,2019-05-09,Home Supplies/Servic,Wal-Mart,CHECKING,debit,1,5,4,Home,Est,Reducable,0.8,18.01,14.408000000000001,-18.01,11315.470000000003
2019-05-09,2019-05-09,Paycheck,Liberty Mutual,CHECKING,credit,1,30,1,Income,Input,Fixed,1.0,0.0,0.0,1621.46,11315.470000000003
2019-05-09,2019-05-09,Paycheck,Payroll  CONVENIENTMD DESC: DIRECT DEP,CHECKING,credit,1,30,1,Income,Input,Fixed,1.0,0.0,0.0,923.28,11315.470000000003
2019-05-09,2019-05-09,Restaurants,JOHNSON SEAFOOD & STEAK,Venture,debit,1,2,6,Food & Dining,Est,Reducable,1.5,72.0,108.0,-72.0,11315.470000000003
2019-05-09,2019-05-09,Service & Parts,Meineke,Venture,debit,1,4,5,Auto & Transport,Input,Fixed,1.0,0.0,0.0,-93.94,11315.470000000003
2019-05-10,2019-05-10,Baby Supplies,Wal-Mart,CHECKING,debit,1,3,1,Kids,Input,Fixed,1.0,0.0,0.0,-10.17,13666.250000000004
2019-05-10,2019-05-10,Coffee Shops,Aroma Joe's,CHECKING,debit,1,2,2,Food & Dining,Est,Reducable,1.1,4.36,4.796000000000001,-4.36,13666.250000000004
2019-05-10,2019-05-10,Daycare,Share Withdrawal,CHECKING,debit,1,8,7,Misc Expenses,Input,Fixed,1.0,0.0,0.0,-70.0,13666.250000000004
2019-05-10,2019-05-10,Fast Food,ROGER S PIZZA 603-7429870 NHUS,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,13.68,6.84,-13.68,13666.250000000004
2019-05-10,2019-05-10,Gas & Fuel,Sunoco,CHECKING,debit,1,4,3,Auto & Transport,Est,Fixed,0.5,35.29,17.645,-35.29,13666.250000000004
2019-05-10,2019-05-10,Gas Stn Snacks/Beer,Circle K,CHECKING,debit,1,2,4,Food & Dining,Est,Reducable,0.8,9.99,7.992000000000001,-9.99,13666.250000000004
2019-05-10,2019-05-10,Groceries,Wal-Mart,CHECKING,debit,2,2,5,Food & Dining,Est,Reducable,1.2,13.8,16.56,-13.8,13666.250000000004
2019-05-10,2019-05-10,Subscriptions,Netflix,Venture,debit,1,7,1,Subscriptions,Input,Fixed,1.0,0.0,0.0,-12.99,13666.250000000004
2019-05-11,2019-05-11,Home Supplies/Servic,Wal-Mart,Venture,debit,1,5,4,Home,Est,Reducable,0.8,110.44,88.352,-110.44,13495.970000000003
2019-05-11,2019-05-11,Service & Parts,AUTO AIR & VACUUM SVC,Venture,debit,2,4,5,Auto & Transport,Input,Fixed,1.0,0.0,0.0,-3.5,13495.970000000003
2019-05-13,2019-05-13,Cable/ Internet,TWC CHARLOTTE DESC: MTHLY SVC,CHECKING,debit,1,1,2,Bills & Utilities,Input,Fixed,1.0,0.0,0.0,-70.99,13382.030000000002
2019-05-13,2019-05-13,Coffee Shops,Dunkin Donuts,CHECKING,debit,1,2,2,Food & Dining,Est,Reducable,1.1,11.12,12.232,-11.12,13382.030000000002
2019-05-13,2019-05-13,Credit Card Rewards,Travel Reward,Venture,credit,1,30,8,Income,Input,Fixed,1.0,0.0,0.0,84.81,13382.030000000002
2019-05-13,2019-05-13,Fast Food,Level Up,Venture,debit,1,2,3,Food & Dining,Est,Reducable,0.5,9.23,4.615,-9.23,13382.030000000002
2019-05-13,2019-05-13,Fast Food,Sunoco,Venture,debit,1,2,3,Food & Dining,Est,Reducable,0.5,2.71,1.355,-2.71,13382.030000000002
2019-05-13,2019-05-13,Gas & Fuel,Circle K,CHECKING,debit,1,4,3,Auto & Transport,Est,Fixed,0.5,42.54,21.27,-42.54,13382.030000000002
2019-05-13,2019-05-13,Groceries,Hannaford,CHECKING,debit,1,2,5,Food & Dining,Est,Reducable,1.2,171.18,205.416,-171.18,13382.030000000002
2019-05-13,2019-05-13,Hobbies,Jo-Ann Stores,CHECKING,debit,1,10,5,Shopping,Input,Reducable,1.0,0.0,0.0,-28.82,13382.030000000002
2019-05-13,2019-05-13,Home Supplies/Servic,Lowe's,Venture,debit,1,5,4,Home,Est,Reducable,0.8,59.46,47.568000000000005,-59.46,13382.030000000002
2019-05-13,2019-05-13,Home Supplies/Servic,ZEBS GENERAL STORE NORTH CONWAY NHUS,CHECKING,debit,1,5,4,Home,Est,Reducable,0.8,26.55,21.240000000000002,-26.55,13382.030000000002
2019-05-13,2019-05-13,Restaurants,BATTER UP BAKER CHOCORUA NHUS,CHECKING,debit,1,2,6,Food & Dining,Est,Reducable,1.5,9.85,14.774999999999999,-9.85,13382.030000000002
2019-05-13,2019-05-13,Restaurants,SILVER FOUNTAIN DOVER NHUS,CHECKING,debit,1,2,6,Food & Dining,Est,Reducable,1.5,12.0,18.0,-12.0,13382.030000000002
2019-05-14,2019-05-14,Gas & Fuel,Circle K,Venture,debit,1,4,3,Auto & Transport,Est,Fixed,0.5,30.0,15.0,-30.0,13022.390000000003
2019-05-14,2019-05-14,Mobile Phone,STRAIGHTTALK*SERVICES,Venture,debit,1,1,4,Bills & Utilities,Input,Fixed,1.0,0.0,0.0,-138.1,13022.390000000003
2019-05-14,2019-05-14,Shopping,Amazon,XXXXXXXXXX0290,debit,1,10,8,Shopping,Input,Reducable,1.0,0.0,0.0,-46.9,13022.390000000003
2019-05-15,2019-05-15,Coffee Shops,Aroma Joe's,CHECKING,debit,1,2,2,Food & Dining,Est,Reducable,1.1,2.5,2.75,-2.5,12807.390000000003
2019-05-15,2019-05-15,Doctor,MARTINS POINT PORTA 800-4997875 MEUS,CHECKING,debit,1,6,2,Health & Fitness,Input,Fixed,1.0,0.0,0.0,-100.15,12807.390000000003
2019-05-15,2019-05-15,Fast Food,Level Up,Venture,debit,1,2,3,Food & Dining,Est,Reducable,0.5,6.53,3.265,-6.53,12807.390000000003
2019-05-15,2019-05-15,Fast Food,Liberty,Venture,debit,1,2,3,Food & Dining,Est,Reducable,0.5,5.15,2.575,-5.15,12807.390000000003
2019-05-15,2019-05-15,Fast Food,Panera Bread,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,10.21,5.105,-10.21,12807.390000000003
2019-05-15,2019-05-15,Restaurants,SAIGON & TOKYO,Venture,debit,1,2,6,Food & Dining,Est,Reducable,1.5,47.0,70.5,-47.0,12807.390000000003
2019-05-15,2019-05-15,Travel,Greyhound,Venture,debit,1,12,5,Travel,Input,Fixed,1.0,0.0,0.0,-56.0,12807.390000000003
2019-05-15,2019-05-15,Travel,Viator,Venture,debit,1,12,5,Travel,Input,Fixed,1.0,0.0,0.0,-100.0,12807.390000000003
2019-05-16,2019-05-16,Baby Supplies,Target,CHECKING,debit,2,3,1,Kids,Input,Fixed,1.0,0.0,0.0,-76.74000000000001,12479.850000000002
2019-05-16,2019-05-16,Fast Food,Taco Bell,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,6.52,3.26,-6.52,12479.850000000002
2019-05-16,2019-05-16,Gas & Fuel,CUMBERLAND -CUMBERLAND F-299 N MAIN ST ROCHESTER NH,CHECKING,debit,1,4,3,Auto & Transport,Est,Fixed,0.5,40.64,20.32,-40.64,12479.850000000002
2019-05-16,2019-05-16,Gas & Fuel,Circle K,CHECKING,debit,1,4,3,Auto & Transport,Est,Fixed,0.5,20.47,10.235,-20.47,12479.850000000002
2019-05-16,2019-05-16,Travel,Viator,Venture,credit,1,12,5,Travel,Input,Fixed,1.0,0.0,0.0,60.0,12479.850000000002
2019-05-17,2019-05-17,Credit Card Rewards,Travel Reward,Venture,credit,1,30,8,Income,Input,Fixed,1.0,0.0,0.0,100.0,12395.480000000001
2019-05-17,2019-05-17,Gas & Fuel,SANDBORNVLE 393 MEADOW ST SANBORNVILLE NHUS,CHECKING,debit,1,4,3,Auto & Transport,Est,Fixed,0.5,5.58,2.79,-5.58,12395.480000000001
2019-05-17,2019-05-17,Hair,EXTREME HAIR,Venture,debit,1,9,1,Personal Care,Input,Fixed,1.0,0.0,0.0,-17.95,12395.480000000001
2019-05-17,2019-05-17,Restaurants,Chili's,Venture,debit,1,2,6,Food & Dining,Est,Reducable,1.5,12.4,18.6,-12.4,12395.480000000001
2019-05-18,2019-05-18,Fast Food,Burger King,Venture,debit,1,2,3,Food & Dining,Est,Reducable,0.5,9.47,4.735,-9.47,12459.550000000001
2019-05-18,2019-05-18,Hair,TIYANA.LAPANNE.BEAUTY,Venture,debit,1,9,1,Personal Care,Input,Fixed,1.0,0.0,0.0,-97.75,12459.550000000001
2019-05-18,2019-05-18,Restaurants,THE SHED RESTAURANT,Venture,debit,2,2,6,Food & Dining,Est,Reducable,1.5,81.0,121.5,-81.0,12459.550000000001
2019-05-20,2019-05-20,Alcohol & Bars,NH LIQUOR STORE LILAC MALL ROUTE ROCHESTER NHUS,CHECKING,debit,1,2,1,Food & Dining,Est,Discretionary,1.0,15.98,15.98,-15.98,12271.330000000002
2019-05-20,2019-05-20,Coffee Shops,AROMA JOES COFFEE - 3,Venture,debit,1,2,2,Food & Dining,Est,Reducable,1.1,11.72,12.892000000000001,-11.72,12271.330000000002
2019-05-20,2019-05-20,Coffee Shops,Dunkin Donuts,CHECKING,debit,1,2,2,Food & Dining,Est,Reducable,1.1,4.77,5.247,-4.77,12271.330000000002
2019-05-20,2019-05-20,Fast Food,COUNTRY GOODS & GRO EAST WAKEFIEL NHUS,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,7.07,3.535,-7.07,12271.330000000002
2019-05-20,2019-05-20,Fast Food,Sunoco,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,8.43,4.215,-8.43,12271.330000000002
2019-05-20,2019-05-20,Gas & Fuel,Exxon,CHECKING,debit,1,4,3,Auto & Transport,Est,Fixed,0.5,45.08,22.54,-45.08,12271.330000000002
2019-05-20,2019-05-20,Groceries,Hannaford,CHECKING,debit,2,2,5,Food & Dining,Est,Reducable,1.2,120.77,144.92399999999998,-120.77000000000001,12271.330000000002
2019-05-20,2019-05-20,Groceries,LOVELL LAKE FOO 66 MEADOW STREET SANBORNVILLE NHUS,CHECKING,debit,1,2,5,Food & Dining,Est,Reducable,1.2,13.18,15.815999999999999,-13.18,12271.330000000002
2019-05-20,2019-05-20,Groceries,Wal-Mart,CHECKING,debit,1,2,5,Food & Dining,Est,Reducable,1.2,7.94,9.528,-7.94,12271.330000000002
2019-05-20,2019-05-20,Restaurants,LINOS RESTAURANT SANBORNVILLE NHUS,CHECKING,debit,1,2,6,Food & Dining,Est,Reducable,1.5,33.0,49.5,-33.0,12271.330000000002
2019-05-21,2019-05-21,Fast Food,Level Up,Venture,debit,1,2,3,Food & Dining,Est,Reducable,0.5,6.53,3.265,-6.53,12003.390000000001
2019-05-21,2019-05-21,Gas Stn Snacks/Beer,Cumberland Farms Inc.,CHECKING,debit,1,2,4,Food & Dining,Est,Reducable,0.8,2.79,2.232,-2.79,12003.390000000001
2019-05-21,2019-05-21,Groceries,Hannaford,Venture,debit,1,2,5,Food & Dining,Est,Reducable,1.2,6.19,7.428,-6.19,12003.390000000001
2019-05-21,2019-05-21,Music,iTunes,Venture,debit,1,11,4,Entertainment,Est,Discretionary,0.1,5.99,0.5990000000000001,-5.99,12003.390000000001
2019-05-22,2019-05-22,Auto Insurance,Liberty Mutual,Venture,debit,1,1,1,Bills & Utilities,Input,Fixed,1.0,0.0,0.0,-150.59,11981.890000000001
2019-05-22,2019-05-22,Baby Supplies,Dollar Tree,CHECKING,debit,1,3,1,Kids,Input,Fixed,1.0,0.0,0.0,-21.0,11981.890000000001
2019-05-22,2019-05-22,Home Supplies/Servic,Wal-Mart,CHECKING,debit,1,5,4,Home,Est,Reducable,0.8,54.81,43.848000000000006,-54.81,11981.890000000001
2019-05-22,2019-05-22,Restaurants,ROGER S PIZZA,Venture,debit,1,2,6,Food & Dining,Est,Reducable,1.5,16.07,24.105,-16.07,11981.890000000001
2019-05-22,2019-05-22,Shopping,Wal-Mart,Venture,debit,1,10,8,Shopping,Input,Reducable,1.0,0.0,0.0,-42.78,11981.890000000001
2019-05-23,2019-05-23,Fast Food,Level Up,Venture,debit,1,2,3,Food & Dining,Est,Reducable,0.5,13.06,6.53,-13.06,11696.640000000001
2019-05-23,2019-05-23,Fast Food,McDonald's,Venture,debit,1,2,3,Food & Dining,Est,Reducable,0.5,16.94,8.47,-16.94,11696.640000000001
2019-05-23,2019-05-23,Gas & Fuel,CUMBERLAND -CUMBERLAND F-299 N MAIN ST ROCHESTER NH,CHECKING,debit,1,4,3,Auto & Transport,Est,Fixed,0.5,32.98,16.49,-32.98,11696.640000000001
2019-05-23,2019-05-23,Groceries,Amazon,Venture,debit,1,2,5,Food & Dining,Est,Reducable,1.2,13.9,16.68,-13.9,11696.640000000001
2019-05-23,2019-05-23,Music,iTunes,Venture,credit,1,11,4,Entertainment,Est,Discretionary,0.1,4.83,0.48300000000000004,4.83,11696.640000000001
2019-05-23,2019-05-23,Music,iTunes,Venture,debit,1,11,4,Entertainment,Est,Discretionary,0.1,0.99,0.099,-0.99,11696.640000000001
2019-05-23,2019-05-23,Paycheck,Liberty Mutual,CHECKING,credit,1,30,1,Income,Input,Fixed,1.0,0.0,0.0,1621.46,11696.640000000001
2019-05-23,2019-05-23,Paycheck,Payroll  CONVENIENTMD DESC: DIRECT DEP,CHECKING,credit,1,30,1,Income,Input,Fixed,1.0,0.0,0.0,975.6,11696.640000000001
2019-05-23,2019-05-23,Restaurants,Chili's,Venture,debit,1,2,6,Food & Dining,Est,Reducable,1.5,34.65,51.974999999999994,-34.65,11696.640000000001
2019-05-24,2019-05-24,Coffee Shops,Aroma Joe's,CHECKING,debit,1,2,2,Food & Dining,Est,Reducable,1.1,3.0,3.3000000000000003,-3.0,14186.010000000002
2019-05-24,2019-05-24,Doctor,MARTINS POINT PORTA 800-4997875 MEUS,CHECKING,debit,1,6,2,Health & Fitness,Input,Fixed,1.0,0.0,0.0,-135.0,14186.010000000002
2019-05-24,2019-05-24,Fast Food,Liberty,Venture,debit,1,2,3,Food & Dining,Est,Reducable,0.5,6.8,3.4,-6.8,14186.010000000002
2019-05-24,2019-05-24,Fast Food,Panera Bread,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,15.02,7.51,-15.02,14186.010000000002
2019-05-24,2019-05-24,Groceries,Hannaford,CHECKING,debit,1,2,5,Food & Dining,Est,Reducable,1.2,72.71,87.252,-72.71,14186.010000000002
2019-05-24,2019-05-24,Music,iTunes,Venture,debit,1,11,4,Entertainment,Est,Discretionary,0.1,0.99,0.099,-0.99,14186.010000000002
2019-05-24,2019-05-24,Other Income,Deposit,CREDIT CARD,credit,1,30,5,Income,Input,Fixed,1.0,0.0,0.0,100.0,14186.010000000002
2019-05-25,2019-05-25,Home Supplies/Servic,Wal-Mart,Venture,debit,1,5,4,Home,Est,Reducable,0.8,156.0,124.80000000000001,-156.0,14052.490000000002
2019-05-27,2019-05-27,Baby Supplies,Amazon,Venture,debit,1,3,1,Kids,Input,Fixed,1.0,0.0,0.0,-14.95,13896.490000000002
2019-05-27,2019-05-27,Coffee Shops,ORAS COFFEE AND ICE CREAM,Venture,debit,1,2,2,Food & Dining,Est,Reducable,1.1,5.7,6.2700000000000005,-5.7,13896.490000000002
2019-05-27,2019-05-27,Fast Food,Burger King,Venture,debit,1,2,3,Food & Dining,Est,Reducable,0.5,10.13,5.065,-10.13,13896.490000000002
2019-05-27,2019-05-27,Fast Food,Liberty,Venture,debit,1,2,3,Food & Dining,Est,Reducable,0.5,2.35,1.175,-2.35,13896.490000000002
2019-05-27,2019-05-27,Mobile Phone,STRAIGHTTALK*SERVICES,Venture,debit,1,1,4,Bills & Utilities,Input,Fixed,1.0,0.0,0.0,-138.1,13896.490000000002
2019-05-27,2019-05-27,Parking,City of Burlington,Venture,debit,1,4,4,Auto & Transport,Est,Fixed,1.0,4.5,4.5,-4.5,13896.490000000002
2019-05-27,2019-05-27,Restaurants,KENS PIZZA,Venture,debit,1,2,6,Food & Dining,Est,Reducable,1.5,58.0,87.0,-58.0,13896.490000000002
2019-05-28,2019-05-28,ATM Fee,ATM Fee,CHECKING,debit,1,13,1,Fees & Charges,Est,Fixed,1.0,2.0,2.0,-2.0,13662.760000000002
2019-05-28,2019-05-28,ATM Fee,ATM Fee The Ice House 112 Wentworth Rd Rye NHUS,CHECKING,debit,1,13,1,Fees & Charges,Est,Fixed,1.0,2.0,2.0,-2.0,13662.760000000002
2019-05-28,2019-05-28,Alcohol & Bars,SND2 802-3093077 VTUS,CHECKING,debit,1,2,1,Food & Dining,Est,Discretionary,1.0,23.17,23.17,-23.17,13662.760000000002
2019-05-28,2019-05-28,Car Wash,CLEAR WATER CAR WAS ROCHESTER NHUS,CHECKING,debit,1,4,1,Auto & Transport,Est,Fixed,1.0,10.0,10.0,-10.0,13662.760000000002
2019-05-28,2019-05-28,Cash & ATM,Share Withdrawal The Ice House 112 Wentworth Rd Rye NHUS,CHECKING,debit,1,8,2,Misc Expenses,Input,Reducable,1.0,0.0,0.0,-40.0,13662.760000000002
2019-05-28,2019-05-28,Coffee Shops,Aroma Joe's,CHECKING,debit,1,2,2,Food & Dining,Est,Reducable,1.1,6.0,6.6000000000000005,-6.0,13662.760000000002
2019-05-28,2019-05-28,Electric Bill,EVERSOURCE DESC: WEB_PAY,CHECKING,debit,1,1,3,Bills & Utilities,Input,Reducable,0.9,0.0,0.0,-138.1,13662.760000000002
2019-05-28,2019-05-28,Fast Food,COLD HOLLOW GIFT SH WATERBURY CTR VTUS,CHECKING,debit,1,2,3,Food & Dining,Est,Reducable,0.5,2.5,1.25,-2.5,13662.760000000002
